state_abbr,county_clean,MonthlyCharge,Tenure,Churn_Flag,InternetService
CA,GLENN,139.9512,45.50676,0,DSL
MN,CASS,235.1591,58.79896,0,Fiber Optic
MO,PLATTE,182.4538,62.58644,0,Fiber Optic
IL,KANE,159.9794,68.14401,0,DSL
IL,COOK,129.9621,67.85251,0,DSL
AL,JEFFERSON,187.4673,61.20259,0,DSL
VA,WISE,202.4433,62.39033,0,Fiber Optic
MO,CASS,204.9496,66.57674,0,Fiber Optic
OH,DARKE,192.4705,56.97688,0,Fiber Optic
CA,LAKE,210.138,66.28837,0,
OH,BROWN,197.484,65.1302,0,DSL
IL,GALLATIN,152.4952,63.08784,0,
NE,CEDAR,114.9838,68.6808,0,
MA,FRANKLIN,184.9496,62.43544,0,DSL
TX,TARRANT,175.0211,44.16108,0,
VA,BUCKINGHAM,214.9663,45.82823,0,Fiber Optic
NM,RIO ARRIBA,192.4885,65.38502,0,Fiber Optic
KS,RENO,127.4958,47.67411,0,Fiber Optic
NE,HOLT,277.6375,69.80788,0,Fiber Optic
OH,DARKE,149.9621,56.73689,0,Fiber Optic
MS,AMITE,207.6094,51.63534,0,Fiber Optic
MI,MASON,159.9476,70.16722,0,DSL
NY,DELAWARE,107.4806,65.68601,0,
AZ,APACHE,112.4551,50.24709,0,Fiber Optic
TX,JEFF DAVIS,190.127,63.97947,0,DSL
IL,DEKALB,172.4579,71.25102,0,Fiber Optic
PA,YORK,164.9889,71.56158,0,Fiber Optic
IN,MADISON,127.4738,54.03406,0,DSL
IA,GREENE,147.4421,56.7422,0,Fiber Optic
IL,TAZEWELL,175.0211,62.47951,0,
MI,SHIAWASSEE,92.45514,60.20609,0,DSL
AK,ALEUTIANS EAST,137.4684,46.00587,0,
CO,WELD,172.4848,62.8196,0,
CA,SAN BERNARDINO,222.6362,55.17028,0,Fiber Optic
OR,WASHINGTON,164.9785,51.06149,0,DSL
OR,LANE,200.1323,57.59524,1,DSL
SD,MINNEHAHA,220.1149,57.87341,0,DSL
AZ,PIMA,202.65,60.43351,1,DSL
GA,COBB,210.127,70.37667,0,Fiber Optic
VA,FAIRFAX,255.1555,42.94126,1,Fiber Optic
NC,ROCKINGHAM,225.1457,67.13541,0,DSL
SC,ORANGEBURG,235.1417,66.86003,0,DSL
TX,PANOLA,172.4705,65.33266,0,DSL
MI,LAKE,137.4616,53.5771,0,
WI,CLARK,212.6415,45.16619,0,DSL
LA,ST LANDRY,147.4783,66.81556,0,Fiber Optic
MI,LAPEER,184.9785,63.18349,0,Fiber Optic
IN,VERMILLION,149.9378,63.78741,0,DSL
NY,NASSAU,262.6106,55.20546,1,Fiber Optic
CO,EL PASO,94.97283,65.69406,0,DSL
MN,ST LOUIS,194.9699,46.1155,0,Fiber Optic
MD,CECIL,112.4551,62.50904,0,Fiber Optic
OH,PIKE,139.9861,55.66379,0,
FL,COLLIER,169.9447,67.09465,0,Fiber Optic
OH,HENRY,139.983,49.35209,0,DSL
AK,FAIRBANKS NORTH STAR,252.6378,63.32675,0,Fiber Optic
AZ,MARICOPA,119.9568,71.61196,0,DSL
TX,NUECES,152.4555,48.82198,0,DSL
PA,LACKAWANNA,149.9621,66.85047,0,Fiber Optic
IL,EDGAR,162.497,57.78133,0,DSL
CA,LOS ANGELES,139.9861,48.16091,0,
OR,MARION,172.4624,61.93975,0,Fiber Optic
ME,HANCOCK,230.1051,52.40318,0,Fiber Optic
FL,HARDEE,212.6228,50.47035,0,DSL
NY,DUTCHESS,149.9778,64.49909,0,Fiber Optic
GA,FULTON,137.4392,56.12428,0,Fiber Optic
AZ,PIMA,162.4713,51.98679,0,Fiber Optic
NE,SAUNDERS,159.983,51.4203,0,Fiber Optic
MD,CHARLES,104.9629,57.04917,0,
MT,ROSEBUD,202.4433,71.44432,0,Fiber Optic
CO,MESA,114.9728,66.2885,0,Fiber Optic
VA,MATHEWS,104.9643,67.37641,0,DSL
NV,MINERAL,192.4404,50.62647,0,Fiber Optic
MI,OAKLAND,127.4421,69.15975,0,DSL
MO,TANEY,197.6288,64.34541,0,
PA,SCHUYLKILL,202.65,67.93831,0,DSL
NJ,BERGEN,207.4673,47.56406,0,Fiber Optic
MA,HAMPDEN,182.497,55.70975,0,Fiber Optic
NC,BEAUFORT,147.4564,56.64842,0,DSL
SC,PICKENS,182.447,63.52047,0,Fiber Optic
MO,BUCHANAN,172.4579,66.88132,0,Fiber Optic
NE,FRANKLIN,139.9512,51.95172,0,DSL
AL,CONECUH,232.6378,63.73429,0,DSL
NY,ULSTER,129.9915,59.55192,0,DSL
MI,LEELANAU,127.4738,66.97309,0,DSL
IN,HARRISON,162.4689,54.67507,0,Fiber Optic
WV,MONROE,192.4404,49.64838,0,Fiber Optic
ID,BONNEVILLE,152.4441,49.21371,0,DSL
AZ,SANTA CRUZ,159.9512,68.59602,0,Fiber Optic
CA,SAN DIEGO,104.9629,51.42362,0,
NY,WESTCHESTER,184.9853,69.50311,0,Fiber Optic
AR,JOHNSON,139.9349,59.51823,0,DSL
TX,GRAYSON,137.4616,66.67672,0,
AL,LEE,240.1149,59.00106,1,Fiber Optic
KS,SUMNER,169.9741,70.03292,0,Fiber Optic
NH,HILLSBOROUGH,169.9447,44.61375,0,Fiber Optic
ND,GRAND FORKS,144.9607,68.22903,0,Fiber Optic
VA,PITTSYLVANIA,162.4818,64.80406,0,
TX,TARRANT,207.6094,45.28275,0,Fiber Optic
KY,PERRY,174.9755,69.83346,0,Fiber Optic
PA,UNION,232.6378,64.29998,0,DSL
CA,LOS ANGELES,152.5104,58.86869,0,DSL
OK,DELAWARE,112.4551,59.33259,0,Fiber Optic
TX,JOHNSON,229.9931,60.63668,0,Fiber Optic
KY,SPENCER,182.4833,68.60055,0,Fiber Optic
WI,PRICE,152.4624,65.2477,0,DSL
DE,SUSSEX,277.6375,49.22663,1,Fiber Optic
SC,BARNWELL,207.6094,71.20584,0,Fiber Optic
IL,FULTON,159.9794,67.57266,0,DSL
NE,FRANKLIN,222.6143,66.66711,0,DSL
VA,CULPEPER,187.6422,55.76858,0,
IL,PEORIA,277.6513,61.64252,0,Fiber Optic
OH,SHELBY,164.9853,70.25446,0,DSL
NE,BOONE,139.9979,54.7248,0,
GA,WILKINSON,149.9778,60.59761,0,Fiber Optic
MN,WABASHA,129.9778,63.00356,0,DSL
TN,SEVIER,127.4421,46.8684,0,DSL
NY,SULLIVAN,112.4844,68.17349,0,
MO,JACKSON,220.1478,53.18909,1,
SC,CHARLESTON,129.995,66.21435,0,
IA,HUMBOLDT,92.48802,62.32241,0,
VA,RICHMOND,217.4702,59.42279,0,Fiber Optic
TN,MARSHALL,137.4392,45.22375,0,Fiber Optic
ND,BOTTINEAU,204.961,63.87447,0,Fiber Optic
NJ,UNION,187.6094,60.72645,0,DSL
OK,CHOCTAW,104.9643,42.68533,0,DSL
MO,JACKSON,129.9621,41.0181,0,DSL
WY,CARBON,114.9976,48.25774,0,
MN,CASS,92.48802,59.48902,0,
TX,CAMERON,174.9699,44.65571,0,DSL
OH,ASHTABULA,114.9728,65.08131,0,Fiber Optic
MT,DANIELS,152.4441,68.18425,0,DSL
KS,BUTLER,105.011,66.65664,0,
IN,HAMILTON,149.9483,54.01597,0,Fiber Optic
PA,BEAVER,192.4404,57.76658,0,Fiber Optic
KY,ROCKCASTLE,197.6288,67.09561,0,
WY,SWEETWATER,200.1323,63.27315,0,DSL
NE,CASS,149.9776,68.46135,0,
KY,HARDIN,129.9915,53.02286,0,DSL
TX,REEVES,262.6106,71.36043,0,Fiber Optic
MN,SCOTT,227.4754,70.68154,0,Fiber Optic
MD,CALVERT,187.4847,55.11933,0,Fiber Optic
NM,SAN JUAN,137.4698,68.03514,0,DSL
ND,MCHENRY,167.4564,57.29968,0,Fiber Optic
FL,MANATEE,172.4624,69.48178,0,Fiber Optic
GA,CLAYTON,159.9512,69.27984,0,Fiber Optic
KS,JOHNSON,232.6228,53.06256,0,Fiber Optic
MA,MIDDLESEX,200.1185,69.69884,0,DSL
TX,JEFFERSON,195.0062,60.07014,0,Fiber Optic
TX,DALLAM,204.9496,63.1308,0,Fiber Optic
SD,BUFFALO,192.4567,63.63312,0,Fiber Optic
DC,DISTRICT OF COLUMBIA,117.4872,67.33827,0,DSL
GA,MADISON,132.466,50.56908,0,DSL
MS,JACKSON,159.965,45.95837,0,Fiber Optic
WV,MONROE,242.6106,59.05725,0,DSL
FL,JACKSON,117.4392,66.99471,0,DSL
AZ,MARICOPA,144.9607,62.87291,0,Fiber Optic
FL,POLK,222.6362,57.57488,0,Fiber Optic
OH,GALLIA,172.4579,39.93768,0,Fiber Optic
MO,LEWIS,187.6094,37.86885,0,DSL
MI,SANILAC,242.6106,67.95345,1,DSL
PA,SCHUYLKILL,149.9913,46.08155,0,
FL,ST JOHNS,202.4433,66.67669,0,Fiber Optic
NC,CATAWBA,207.4811,45.26675,0,Fiber Optic
TN,UNION,187.4847,63.72195,0,Fiber Optic
GA,EFFINGHAM,167.4564,64.32344,0,Fiber Optic
WV,LOGAN,197.4945,60.48709,0,Fiber Optic
NJ,BURLINGTON,194.9882,62.56252,0,Fiber Optic
IL,VERMILION,147.4713,42.64008,0,
NJ,BERGEN,124.9781,71.79316,0,Fiber Optic
PA,TIOGA,204.9634,71.41919,1,Fiber Optic
MO,ST LOUIS,152.4742,69.32269,0,DSL
CA,LOS ANGELES,152.4579,67.4011,0,DSL
OK,KINGFISHER,240.1149,46.37208,1,Fiber Optic
OH,RICHLAND,192.4404,60.46139,0,Fiber Optic
GA,LUMPKIN,117.4835,60.80077,0,
MD,MONTGOMERY,187.4974,65.32231,0,DSL
WY,SWEETWATER,207.6094,71.1184,0,Fiber Optic
IA,EMMET,139.9512,71.89548,0,DSL
MS,YAZOO,207.6094,57.18666,0,Fiber Optic
TN,FENTRESS,175.0062,53.4946,0,DSL
WV,ROANE,232.6228,65.44679,0,Fiber Optic
IA,MARION,127.475,46.30752,0,
IL,MERCER,147.4421,55.94357,0,Fiber Optic
WV,RALEIGH,230.1051,71.51954,0,Fiber Optic
NH,GRAFTON,137.4684,62.88109,0,
ME,SOMERSET,192.4885,66.41154,0,Fiber Optic
MI,ST CLAIR,217.4725,66.07472,0,Fiber Optic
SC,YORK,142.4827,48.98746,0,DSL
NY,WESTCHESTER,195.0062,63.43732,0,Fiber Optic
WI,GRANT,115.0021,50.62544,0,
PA,CAMBRIA,182.4608,44.59308,0,Fiber Optic
MO,ADAIR,225.1457,66.31632,0,DSL
GA,PAULDING,182.4608,62.25247,0,Fiber Optic
GA,DADE,240.1149,60.91248,0,Fiber Optic
NY,STEUBEN,222.65,44.58913,0,Fiber Optic
TX,DENTON,129.9483,49.26183,0,DSL
MI,KENT,210.1518,52.68582,0,
MN,MILLE LACS,117.4872,65.67297,0,DSL
NJ,MERCER,162.5005,45.29142,0,
FL,LEE,152.4742,64.47686,0,DSL
CA,LAKE,207.4673,64.31881,0,Fiber Optic
IL,LAKE,222.6609,50.30252,0,
CA,INYO,222.6143,67.89706,0,DSL
TN,LAKE,114.9728,63.28097,0,Fiber Optic
NC,NORTHAMPTON,275.1198,67.32753,0,Fiber Optic
MN,ANOKA,112.4551,64.48925,0,Fiber Optic
MO,MONROE,165.0113,68.10386,0,
PA,CLARION,255.1555,51.60111,0,Fiber Optic
NY,MADISON,127.4601,48.52168,0,DSL
MN,HENNEPIN,129.9483,53.63969,0,DSL
GA,GLYNN,127.4421,47.17599,0,DSL
GA,EVANS,125.0073,51.45585,0,
TN,SULLIVAN,114.9509,49.30109,0,DSL
KS,MORRIS,159.9875,49.60599,0,Fiber Optic
MN,KANABEC,190.127,60.15131,0,DSL
TX,HARRIS,82.49655,47.98376,0,
TX,ECTOR,202.65,69.56294,0,DSL
WI,LAFAYETTE,157.4698,64.78357,0,Fiber Optic
IA,TAYLOR,137.4836,51.41313,0,DSL
OH,MADISON,82.49655,66.3094,0,
OR,WASHINGTON,182.49,66.34756,0,
IA,CARROLL,154.9618,60.95034,0,DSL
KS,RENO,222.65,52.38554,0,Fiber Optic
IL,MCHENRY,149.9928,62.26072,0,DSL
FL,LAKE,137.4684,64.67817,0,
IL,MORGAN,210.138,56.57319,1,
NV,CLARK,194.9663,39.1168,0,DSL
TX,HARRIS,255.1198,59.95075,0,DSL
MT,MINERAL,142.5007,65.91841,0,DSL
IN,WHITE,192.4705,61.19826,0,Fiber Optic
AR,BOONE,190.1737,64.46737,0,
WI,OUTAGAMIE,139.965,61.9981,0,DSL
AL,DEKALB,159.9349,68.30662,0,Fiber Optic
CO,EL PASO,139.9979,67.86743,0,
MI,GOGEBIC,210.127,67.77528,0,Fiber Optic
PA,FOREST,182.4676,50.073,0,Fiber Optic
TX,VAN ZANDT,175.1331,64.53,0,
FL,WAKULLA,117.4858,59.74092,0,
NY,COLUMBIA,104.9643,68.60052,0,DSL
VA,KING AND QUEEN,222.6326,58.46636,0,DSL
TX,COCHRAN,119.9568,58.10315,0,DSL
NY,YATES,277.6513,47.47601,0,Fiber Optic
IN,HANCOCK,149.989,61.30152,0,
NH,ROCKINGHAM,210.1518,60.22359,0,
IL,WHITE,134.9801,71.77038,0,
TX,TRAVIS,182.49,58.7517,0,
KY,KNOTT,79.97886,65.62921,0,
PA,INDIANA,117.5015,66.12646,0,
VA,NELSON,127.4738,70.04547,0,DSL
MI,MACKINAC,107.482,64.25103,0,DSL
MD,ALLEGANY,139.9512,61.67482,0,DSL
MI,BENZIE,139.9349,58.70772,0,DSL
IL,COOK,154.9755,67.55012,0,DSL
WA,FERRY,162.4526,67.28603,0,Fiber Optic
MI,ALLEGAN,117.472,50.86377,0,
OK,BEAVER,179.9656,66.30503,0,Fiber Optic
ID,BLAINE,245.1283,55.67304,0,DSL
LA,ST LANDRY,129.9915,58.7814,0,DSL
PA,WESTMORELAND,137.4686,56.79978,0,Fiber Optic
NY,LEWIS,172.4579,49.95803,0,Fiber Optic
IN,MARION,174.9768,46.25154,0,DSL
IL,COOK,182.4653,62.08441,0,Fiber Optic
WA,KING,222.6326,48.38433,0,DSL
CT,FAIRFIELD,172.4404,70.71967,0,DSL
SD,BON HOMME,114.9658,63.4041,0,
LA,JEFFERSON,112.4551,68.17558,0,Fiber Optic
GA,BULLOCH,127.4586,49.50534,0,
WY,PARK,92.5018,68.78168,0,
PA,DELAWARE,104.9629,71.60926,0,
LA,POINTE COUPEE,107.482,65.05715,0,DSL
KY,KNOTT,204.9797,69.21008,0,Fiber Optic
MT,GRANITE,255.1198,67.61857,1,DSL
NY,HAMILTON,152.466,55.74968,0,Fiber Optic
OH,HAMILTON,200.1185,62.12094,0,DSL
CA,SAN BERNARDINO,92.45514,62.43504,0,DSL
MN,POLK,210.127,50.89196,0,Fiber Optic
IL,COOK,137.4392,55.22194,0,Fiber Optic
AL,ETOWAH,124.9643,57.01834,0,Fiber Optic
MN,WASHINGTON,242.6326,58.01836,1,Fiber Optic
IL,SANGAMON,159.9349,47.69242,0,Fiber Optic
NC,FORSYTH,197.6288,60.88203,0,
PA,CLARION,197.6288,36.26479,0,
TX,BAYLOR,187.4673,68.03515,0,DSL
PA,WAYNE,129.9483,59.15346,0,DSL
LA,UNION,222.6326,67.73639,0,DSL
TN,CHESTER,182.4653,45.72931,0,Fiber Optic
KY,NELSON,127.4738,60.6238,0,DSL
MO,STODDARD,134.9509,66.60339,0,Fiber Optic
NY,NASSAU,182.447,60.4218,0,Fiber Optic
MA,FRANKLIN,174.9882,69.02836,0,DSL
FL,PINELLAS,172.4705,68.3716,0,DSL
IA,CHICKASAW,192.4885,55.49975,0,Fiber Optic
AR,PHILLIPS,164.9647,44.72714,0,DSL
TX,NEWTON,210.138,54.28015,0,
WV,PUTNAM,129.9778,70.85122,0,DSL
ME,LINCOLN,242.6106,44.60033,1,DSL
WV,TAYLOR,217.4725,70.2223,0,Fiber Optic
NM,DONA ANA,182.4433,48.25953,0,DSL
SD,BROWN,184.9634,66.57869,0,DSL
OK,PAWNEE,137.4684,55.09779,0,
NE,STANTON,114.9728,64.5515,0,Fiber Optic
IN,BOONE,197.6288,62.81303,0,
UT,BEAVER,277.6375,68.47895,0,Fiber Optic
TX,BEXAR,120.0035,71.30636,0,
MI,ALCONA,172.4404,55.15375,0,DSL
TX,DALLAS,147.4421,59.92546,0,Fiber Optic
MS,WALTHALL,177.4945,71.82981,0,DSL
FL,ORANGE,232.6228,70.44254,0,Fiber Optic
NJ,BERGEN,114.9658,57.83255,0,
NJ,BERGEN,240.1149,63.66597,0,Fiber Optic
ME,WALDO,157.4836,68.61371,0,Fiber Optic
KS,GREENWOOD,230.1051,66.38881,0,Fiber Optic
OR,WASHINGTON,127.4586,62.19865,0,
AL,PIKE,172.4404,65.62879,0,DSL
NE,SCOTTS BLUFF,154.9919,68.55374,0,DSL
SC,LEXINGTON,127.4421,54.68209,0,DSL
GA,WALKER,129.9598,63.5876,0,DSL
IN,MARION,159.9349,67.43143,0,Fiber Optic
MS,HINDS,152.4742,69.04134,0,DSL
FL,BREVARD,290.1604,51.43223,0,Fiber Optic
WV,NICHOLAS,232.624,58.65834,1,DSL
MA,PLYMOUTH,222.6281,46.58314,1,DSL
PA,SCHUYLKILL,222.65,54.61729,0,Fiber Optic
MO,ST LOUIS,147.4783,52.55441,0,Fiber Optic
TX,COMAL,147.4564,62.05469,0,DSL
CO,DOLORES,104.9923,54.26219,0,
WI,PORTAGE,114.9509,39.65071,0,DSL
IL,MARSHALL,147.4783,57.48138,0,Fiber Optic
SD,JONES,127.4887,62.98765,0,
AZ,LA PAZ,242.6326,64.02167,0,Fiber Optic
ND,STUTSMAN,194.9581,47.32828,0,Fiber Optic
ME,HANCOCK,154.9919,52.83052,1,DSL
NV,LYON,137.4392,42.83737,0,Fiber Optic
KS,COMANCHE,137.4686,42.82228,0,Fiber Optic
OK,MCCLAIN,139.9678,64.99919,0,
OK,COMANCHE,162.4689,60.09896,0,Fiber Optic
FL,DUVAL,162.497,59.12578,0,DSL
KS,CHASE,127.4887,55.62195,0,
LA,LAFOURCHE,149.9778,45.30473,0,Fiber Optic
TX,SUTTON,140.0342,70.54775,0,
NY,NASSAU,255.1417,54.88358,0,Fiber Optic
MO,PEMISCOT,127.482,60.53871,0,Fiber Optic
VA,ROCKINGHAM,182.4676,58.12363,0,Fiber Optic
TX,GONZALES,267.6427,37.5471,1,DSL
IL,ROCK ISLAND,222.6326,69.91537,0,DSL
MA,SUFFOLK,225.1457,60.10344,0,DSL
MO,LEWIS,149.9447,50.45458,0,DSL
LA,POINTE COUPEE,232.6378,56.7448,1,DSL
IA,JASPER,149.9913,54.78319,0,
MO,ST LOUIS,192.4404,47.1164,0,Fiber Optic
KY,GRAVES,192.4404,69.10177,0,Fiber Optic
MA,HAMPSHIRE,92.5018,62.09112,0,
IA,FAYETTE,240.1149,36.7649,1,Fiber Optic
IA,CHEROKEE,192.4404,66.77022,0,Fiber Optic
CO,WELD,132.466,69.76806,0,DSL
AZ,MARICOPA,174.9699,40.87895,0,DSL
WA,PEND OREILLE,187.4847,56.69865,0,Fiber Optic
VA,CHESTERFIELD,139.9512,60.18695,0,DSL
IL,FULTON,212.6695,61.44671,0,
AL,HOUSTON,192.4885,48.57121,0,Fiber Optic
PA,LAWRENCE,245.175,47.23415,0,
TX,TRINITY,222.6792,61.62569,0,
VA,WISE,222.6143,52.55226,1,DSL
IA,CLAYTON,127.4783,56.04565,0,DSL
NC,NEW HANOVER,192.4567,42.43922,0,Fiber Optic
FL,PINELLAS,174.9882,50.02343,0,DSL
NY,CHAUTAUQUA,149.9447,52.5986,0,DSL
AL,COFFEE,162.4538,70.95714,0,DSL
OR,LANE,210.1518,70.52836,0,
NY,ULSTER,144.9607,70.31796,0,Fiber Optic
TX,CONCHO,132.4798,53.77815,0,DSL
IA,HARDIN,220.1149,63.29423,1,DSL
KY,FLOYD,182.4433,52.36353,0,DSL
MS,WARREN,132.466,61.11318,0,DSL
MO,ST LOUIS,262.6106,66.72045,1,Fiber Optic
NY,SUFFOLK,210.127,61.24602,0,Fiber Optic
IL,COOK,107.4806,53.83688,0,
NY,RENSSELAER,222.6792,56.86558,0,
DE,SUSSEX,204.9496,38.34208,1,Fiber Optic
WA,PIERCE,242.6281,43.76523,1,Fiber Optic
RI,WASHINGTON,204.961,55.72148,0,Fiber Optic
GA,CATOOSA,114.9658,67.76235,0,
IL,MADISON,179.9476,46.23103,0,Fiber Optic
NJ,ESSEX,204.9634,49.22513,0,Fiber Optic
NE,WASHINGTON,149.9845,58.29773,0,
VA,CHESTERFIELD,102.4746,47.67299,0,
FL,MONROE,139.9678,60.36626,0,
MO,MORGAN,287.6427,66.83431,1,Fiber Optic
ME,YORK,172.4555,63.097,0,Fiber Optic
KS,OTTAWA,172.4624,61.32236,0,Fiber Optic
ID,SHOSHONE,172.4624,65.0017,0,Fiber Optic
KS,DICKINSON,172.4441,62.03561,0,Fiber Optic
WI,MONROE,149.9483,52.29776,0,Fiber Optic
VA,ALEXANDRIA,107.4806,63.21825,0,
VA,LANCASTER,124.9781,64.31709,0,Fiber Optic
NH,HILLSBOROUGH,184.9634,61.3942,0,DSL
ID,LEMHI,204.9797,64.395,0,Fiber Optic
MI,MENOMINEE,152.4579,67.86102,0,DSL
AL,CALHOUN,149.9598,55.00463,0,Fiber Optic
MI,EATON,147.4738,50.61987,0,Fiber Optic
NE,KNOX,172.4871,64.01062,0,
SC,COLLETON,137.4872,61.41438,0,Fiber Optic
MD,HARFORD,142.4689,68.52821,0,DSL
FL,POLK,207.6094,48.37971,0,Fiber Optic
PA,WASHINGTON,144.9607,71.80759,0,Fiber Optic
PA,ALLEGHENY,182.4676,71.60143,0,Fiber Optic
MI,DELTA,182.4653,59.28535,0,Fiber Optic
MD,BALTIMORE,119.9568,56.46532,0,DSL
HI,HONOLULU,129.9483,57.62771,0,DSL
IL,JACKSON,129.9483,70.83916,0,DSL
NM,LEA,139.9349,63.75133,0,DSL
MA,NORFOLK,240.1149,69.4907,0,Fiber Optic
SD,JACKSON,162.4526,62.54412,0,Fiber Optic
CA,ALAMEDA,242.6281,56.24277,0,Fiber Optic
NJ,GLOUCESTER,194.9768,57.31296,0,Fiber Optic
MN,MCLEOD,184.9496,68.99972,0,DSL
KS,RICE,139.9349,60.50578,0,DSL
MT,GALLATIN,139.9568,68.16171,0,Fiber Optic
TX,MORRIS,172.4742,54.66546,0,Fiber Optic
CO,DENVER,207.4673,70.76841,0,Fiber Optic
CA,LOS ANGELES,157.4836,54.22191,0,Fiber Optic
OH,GALLIA,177.6508,44.97976,0,
CA,SAN BERNARDINO,235.1372,38.7682,1,DSL
KY,LINCOLN,179.9476,70.91142,0,Fiber Optic
IA,KEOKUK,159.9476,63.27825,0,DSL
WI,RICHLAND,139.9349,65.36263,0,DSL
IN,DELAWARE,179.9476,65.57158,0,Fiber Optic
MI,ALCONA,167.4564,43.20929,0,Fiber Optic
LA,CLAIBORNE,175.1331,68.7415,0,
VT,CALEDONIA,220.1323,63.12959,0,Fiber Optic
FL,LEVY,232.6378,63.9916,0,DSL
ND,PEMBINA,275.1198,52.41439,1,Fiber Optic
CA,FRESNO,124.9781,66.58209,0,Fiber Optic
MN,HENNEPIN,149.9483,58.52409,0,Fiber Optic
CO,CHEYENNE,172.4624,65.62722,0,Fiber Optic
TX,DALLAS,240.1149,52.9098,0,Fiber Optic
NH,CARROLL,139.965,57.87826,0,DSL
OK,OKLAHOMA,159.9476,63.41268,0,DSL
TN,BENTON,124.9643,65.85442,0,Fiber Optic
NY,MADISON,192.4404,51.54386,0,Fiber Optic
AR,WOODRUFF,184.9715,66.91238,0,Fiber Optic
TN,GIBSON,152.4624,71.27703,0,DSL
TX,COLLIN,172.4555,61.78631,0,Fiber Optic
LA,CADDO,232.6415,52.73595,0,Fiber Optic
CA,MENDOCINO,149.9913,55.59681,0,
SD,KINGSBURY,92.5018,37.11912,0,
KY,METCALFE,255.1555,70.70213,0,Fiber Optic
SD,LAKE,162.4676,70.36489,0,DSL
MI,HILLSDALE,222.65,36.24048,0,Fiber Optic
VA,ROCKINGHAM,137.4698,45.55911,0,DSL
NE,FILLMORE,159.9656,68.86592,0,DSL
CA,TULARE,255.1372,57.0263,0,Fiber Optic
IL,PEORIA,149.9598,64.92702,0,Fiber Optic
TX,LAMB,169.9378,69.53494,0,Fiber Optic
PA,FAYETTE,217.484,61.96931,0,Fiber Optic
OK,GRANT,164.9853,65.09908,0,DSL
MN,HENNEPIN,262.6106,61.79083,0,Fiber Optic
HI,HONOLULU,137.4684,54.97349,0,
TX,ARANSAS,252.6378,62.34755,0,Fiber Optic
NC,MONTGOMERY,149.9928,59.25503,0,DSL
GA,ATKINSON,220.1323,60.29534,0,Fiber Optic
IA,FAYETTE,139.983,66.509,0,DSL
WV,WYOMING,222.6281,65.65204,0,DSL
MO,TEXAS,104.9923,53.34051,0,
NH,HILLSBOROUGH,104.9781,59.29365,0,DSL
IL,DE WITT,187.4974,64.89527,0,DSL
TN,DAVIDSON,159.983,63.61158,0,Fiber Optic
MA,NORFOLK,182.4653,39.95689,0,Fiber Optic
CA,MONO,262.6106,55.90619,0,Fiber Optic
TN,DAVIDSON,134.9509,48.26544,0,Fiber Optic
MD,CECIL,149.9483,62.30892,0,Fiber Optic
TX,GONZALES,275.1336,50.47725,1,Fiber Optic
VA,PRINCE WILLIAM,114.9509,57.07682,0,DSL
NC,ASHE,262.6106,63.06198,0,Fiber Optic
MO,MADISON,202.65,59.63287,0,DSL
NC,IREDELL,159.9476,55.50261,0,DSL
AZ,COCONINO,159.965,56.61898,0,Fiber Optic
CA,PLUMAS,175.1331,61.37983,0,
NY,NASSAU,182.4653,50.63449,0,Fiber Optic
CO,ADAMS,114.9658,55.61318,0,
TX,EDWARDS,149.9741,68.04207,0,DSL
PA,PHILADELPHIA,184.961,56.08175,0,DSL
AL,LEE,242.6326,61.80438,0,Fiber Optic
AL,DALLAS,212.6695,46.22292,0,
MO,CLAY,220.1478,69.10048,0,
OH,WOOD,242.6106,48.19847,1,DSL
MO,VERNON,117.4872,71.29664,0,DSL
PA,WASHINGTON,187.4811,60.01564,0,DSL
IN,VERMILLION,137.4872,68.19429,0,Fiber Optic
OH,CUYAHOGA,152.466,65.34217,0,Fiber Optic
NE,FRANKLIN,159.9476,66.6997,0,DSL
CA,TUOLUMNE,207.6094,70.44727,0,Fiber Optic
IA,VAN BUREN,242.6143,62.83586,0,Fiber Optic
OH,FAYETTE,147.4421,71.91816,0,Fiber Optic
MA,BERKSHIRE,255.1555,50.4403,0,Fiber Optic
TN,HENRY,212.6415,53.13174,0,DSL
ND,KIDDER,194.9882,59.27056,0,Fiber Optic
IL,COOK,162.4653,71.57518,0,DSL
AR,MADISON,255.1336,64.71582,0,DSL
ND,BARNES,232.6228,68.69095,0,Fiber Optic
MO,MONTGOMERY,117.4858,66.8244,0,
CA,LOS ANGELES,265.1283,62.78784,0,Fiber Optic
IA,WOODBURY,219.9902,58.74921,0,Fiber Optic
NY,NEW YORK,129.9763,48.90424,0,
KS,RUSH,149.9621,56.1122,0,Fiber Optic
IN,CLARK,117.4835,64.33211,0,
NY,WESTCHESTER,172.4567,59.41977,0,DSL
KY,FLOYD,105.011,57.50229,0,
OK,CARTER,152.4952,58.85612,0,
NM,TAOS,242.6106,40.731,1,DSL
MN,CARVER,220.1149,65.16939,0,DSL
TX,GONZALES,204.9634,64.67686,0,Fiber Optic
TX,HOOD,187.6422,51.58781,0,
NY,DELAWARE,149.9483,40.24438,0,Fiber Optic
IA,SCOTT,134.9509,58.89861,0,Fiber Optic
FL,ORANGE,202.65,64.67729,0,DSL
AR,CONWAY,162.447,71.20279,0,DSL
AK,LAKE AND PENINSULA,174.9755,65.60019,0,Fiber Optic
IA,SAC,117.4872,57.86914,0,DSL
